id,ox,oy,dx,dy,ori_cluster
501,439397.0903,4423017.741,442844.4959,4419407.843,0
502,438479.2836,4420035.957,442085.4242,4419115.243,0
503,442689.9892,4418997.053,442103.7333,4418627.059,0
504,443687.8856,4422684.461,440329.7566,4423362.475,0
505,443207.2578,4423896.595,440459.4621,4421308.226,0
506,440538.3527,4423272.686,441049.8231,4418878.139,0
507,438669.5225,4424208.544,438191.6662,4422542.442,0
508,438409.5228,4418637.509,440108.8706,4423701.516,0
509,440453.0047,4423759.953,441683.9546,4423741.258,0
510,440685.3214,4423644.598,438102.1309,4420197.279,0
511,443861.7298,4422164.179,442560.8564,4419959.185,0
512,443228.1931,4418708.799,443006.2325,4422267.85,0
513,440546.541,4420977.808,440008.6712,4419569.021,0
514,438654.1699,4421641.372,439748.2847,4420040.296,0
515,443290.9405,4419384.093,440467.8793,4424013.774,0
516,438210.6238,4419434.021,440952.1258,4422869.178,0
517,441348.7767,4418826.399,442215.4592,4422190.467,0
518,437757.2336,4420202.356,437610.6815,4421205.663,0
519,442405.5333,4422820.358,441050.2957,4419014.62,0
520,440530.7236,4421868.225,440349.2469,4421712.455,0
521,441740.0147,4419362.819,440542.7159,4422929.09,0
522,438985.5599,4423742.773,440485.5016,4421868.573,0
523,442988.0737,4420124.133,443285.3289,4423732.914,0
524,442160.3532,4422181.994,439078.6221,4420524.941,0
525,438854.3757,4421145.58,439202.0453,4423127.978,0
526,443745.0429,4424387.681,443592.2828,4419274.957,0
527,443562.9604,4419211.21,438110.3786,4421746.498,0
528,442635.3539,4419538.58,441904.6295,4422875.783,0
529,442515.1941,4422188.178,443330.2631,4420322.528,0
530,437581.5869,4424213.922,439224.6082,4423971.536,0
531,444116.0415,4423016.966,439674.0211,4420040.198,0
532,442766.2428,4423746.178,440054.3025,4423684.638,0
533,441567.3496,4424625.262,443744.2454,4424392.987,0
534,440086.8695,4423356.284,440110.1385,4422196.59,0
535,443834.6718,4419609.25,440827.2487,4423657.233,0
536,442638.3634,4419413.502,438451.5885,4421304.225,0
537,439866.2205,4424321.781,439111.8206,4423654.735,0
538,443227.1184,4420353.96,442995.5571,4419782.305,0
539,442327.8645,4421455.092,442642.5064,4419391.328,0
540,443906.7304,4418687.402,441842.6503,4422186.109,0
541,439775.8516,4422175.624,440120.6969,4419438.467,0
542,438509.9287,4420780.487,440018.1188,4423888.774,0
543,438205.9458,4418834.675,443635.1055,4418732.824,0
544,443074.8652,4422697.313,440541.2529,4423460.652,0
545,441716.3292,4423986.938,443609.5114,4421141.744,0
546,437927.9864,4424619.584,440297.2157,4420967.996,0
547,440882.7809,4422696.681,438193.9916,4422878.756,0
548,438610.3185,4420241.401,442990.7254,4420587.562,0
549,442119.0236,4421427.533,440010.5381,4424532.925,0
550,437759.369,4423494.755,439791.278,4422197.434,0
551,438210.8505,4419567.732,439682.1143,4420436.908,0
552,442084.8664,4418859.573,437779.0687,4423186.081,0
553,443070.4976,4420607.764,444127.6267,4419705.175,0
554,441252.46,4419816.82,443424.8585,4419612.91,0
555,443283.2061,4422716.967,442411.9922,4423480.687,0
556,442864.5797,4424081.009,443249.9129,4422970.312,0
557,439877.5571,4423079.622,439852.9882,4423548.327,0
558,442525.7042,4422179.678,442757.9668,4418946.191,0
559,443859.5495,4422239.814,441741.8855,4424060.246,0
560,439803.6033,4419287.794,440284.4289,4421287.527,0
561,441128.2613,4423924.29,439799.2442,4418780.418,0
562,441482.4362,4420027.694,440487.2634,4423223.13,0
563,438585,4421299.597,442625.9927,4419658.471,0
564,440471.8523,4423936.412,442551.435,4421785.222,0
565,442652.8718,4419050.487,438989.7871,4423763.968,0
566,439423.5748,4421335.584,441850.2716,4422720.434,0
567,438100.0962,4424648.283,441722.2312,4424306.144,0
568,443175.8362,4420361.372,442460.7591,4419905.659,0
569,443841.754,4420326.824,443504.6818,4422849.971,0
570,441640.97,4421702.785,440142.8677,4423179.707,0
571,440488.6838,4422496.871,439702.9835,4424482.864,0
572,443643.5716,4418989.361,441228.2787,4424495.361,0
573,438666.3414,4424045.246,443240.8264,4418845.389,0
574,443945.844,4419270.688,439410.3149,4422152.941,0
575,440525.9022,4420577.485,443499.9512,4424013.977,0
576,437885.8991,4423045.823,438589.7123,4421281.792,0
577,443386.5666,4418813.758,443525.9297,4422896.485,0
578,440143.0639,4422302.881,440483.5687,4423469.599,0
579,440486.9063,4422947.289,439741.8353,4421444.065,0
580,442089.0688,4423329.701,438256.8048,4421044.591,0
581,442908.4253,4422797.887,442547.2375,4419542.946,0
582,441457.6303,4421189.479,440475.2488,4419503.561,0
583,437770.1938,4423280.154,437689.2776,4420577.562,0
584,440488.5273,4422267.479,444002.8353,4421524.808,0
585,442643.2267,4419205.902,439701.1443,4419613.492,0
586,442832.8197,4422144.402,439743.0497,4421250.741,0
587,443223.1119,4423896.731,441335.3212,4422349.387,0
588,440542.0582,4423009.77,443037.8238,4423859.163,0
589,442853.0987,4418932.324,442119.7288,4421369.244,0
590,440135.0285,4423459.741,441677.5602,4423982.848,0
591,439717.1426,4422758.937,442990.85,4420604.243,0
592,439156.6033,4422946.861,443038.3732,4423936.894,0
593,444142.6596,4419365.519,443197.4418,4421133.508,0
594,442990.7263,4420587.689,439719.3632,4424377.438,0
595,443829.0562,4423071.48,442761.6594,4421932.919,0
596,444093.2782,4423015.146,442684.4212,4418919.749,0
597,444074.3993,4423010.584,442643.9819,4419076.63,0
598,437646.4086,4423797.033,441558.7128,4418615.888,0
599,439415.9556,4420971.425,442321.5826,4422566.861,0
600,439997.9445,4422763.503,443675.2179,4418716.108,0
601,440485.9505,4423372.236,437802.1021,4421323.563,0
602,441627.375,4419806.732,441637.7758,4418609.105,0
603,438905.2488,4423296.261,439523.4798,4420888.195,0
604,438316.901,4421147.278,438978.3877,4421292.493,0
605,443775.4263,4419921.83,443252.825,4418843.797,0
606,437837.5794,4421595.95,444009.4397,4419027.522,0
607,437758.0638,4423349.756,439814.8,4420015.695,0
608,442987.9098,4420325.033,438240.4573,4423768.875,0
609,438666.4527,4421904.688,438654.0663,4421488.814,0
610,440448.4265,4421229.463,440477.2141,4419884.593,0
611,443359.1769,4419338.155,444078.317,4423125.028,0
612,443330.253,4420321.157,439738.7403,4421367.06,0
613,441271.0765,4424499.16,440115.4335,4424084.36,0
614,441339.2071,4422812.874,441340.1236,4422896.245,0
615,440349.8488,4421287.193,438831.5447,4421290.737,0
616,443583.8239,4419275.019,441916.2797,4421184.523,0
617,439207.0942,4419706.925,444008.1104,4422526.825,0
618,444003.0652,4423415.396,437652.5797,4420584.794,0
619,440538.4759,4423268.155,440005.6784,4424533.31,0
620,442582.0636,4420134.525,439204.301,4419266.481,0
621,443338.933,4422679.133,443781.1338,4418672.691,0
622,437926.9869,4421320.058,443332.7938,4419225.258,0
623,441733.463,4418884.056,443157.3121,4423882.288,0
624,439250.3952,4423294.02,438265.0208,4421058.622,0
625,443057.5369,4419403.07,440556.7688,4421283.424,0
626,441789.6007,4419139.769,441739.9877,4419361.47,0
627,439433.4652,4421277.049,438212.4264,4423762.902,0
628,441176.0541,4422783.333,444131.4288,4422806.072,0
629,443933.6538,4419270.076,440482.1396,4420212.992,0
630,439204.4103,4419143.929,440026.4043,4422760.665,0
631,443847.102,4419149.378,439728.4403,4422338.966,0
632,442658.513,4419547.86,439956.7784,4419737.602,0
633,439221.485,4420524.49,439063.6068,4420721.679,0
634,442942.4002,4419880.217,437819.6312,4419451.695,0
635,439307.293,4423902.292,443417.6728,4422464.038,0
636,443404.5688,4422157.552,440542.1888,4423496.477,0
637,440841.1734,4419838.407,438347.9171,4424263.639,0
638,439120.3202,4424090.476,439368.9741,4423146.752,0
639,443623.0088,4422170.167,443685.9526,4423562.2,0
640,442658.4453,4419538.841,437663.5824,4421358.955,0
641,437907.0945,4424611.623,440672.8268,4424266.11,0
642,443583.787,4420020.519,439014.148,4423934.261,0
643,442828.4903,4418923.951,440489.6714,4422194.947,0
644,441205.899,4421218.944,443603.4811,4418753.196,0
645,439421.5473,4421187.848,439659.0373,4421252.676,0
646,437932.2616,4419451.26,439765.9058,4423072.125,0
647,439207.6581,4419458.106,440628.2892,4419433.65,0
648,440390.6562,4423803.974,438038.5595,4420039.477,0
649,440012.3853,4422711.667,441239.1311,4421217.183,0
650,439755.4394,4421887.217,443439.7699,4421147.317,0
651,443858.5443,4422200.207,439808.9861,4419481.03,0
652,442989.2624,4420391.652,441734.465,4419051.627,0
653,439452.2357,4421276.86,440494.9158,4423280.984,0
654,442980.2018,4422165.882,441020.3053,4423015.814,0
655,440656.5188,4421277.814,440473.2337,4423646.532,0
656,443260.2814,4419385.899,437691.5018,4420301.169,0
657,439808.1111,4420298.411,439421.3579,4421783.383,0
658,439322.528,4422511.987,440908.1664,4423664.613,0
659,438148.5639,4424227.64,443325.1936,4422171.524,0
660,441617.9063,4419998.416,438365.3116,4422734.343,0
661,438172.4878,4423187.092,440479.2033,4421336.744,0
662,441838.504,4423030.232,443021.4945,4421977.36,0
663,439403.1922,4422429.308,439374.8731,4423080.449,0
664,440860.7318,4419834.628,443487.0285,4419920.62,0
665,440480.7279,4423623.347,443235.7991,4418845.929,0
666,444115.36,4419492.657,440205.5222,4422302.317,0
667,441106.8958,4423925.867,437920.9789,4424617.479,0
668,438334.6581,4422835.804,440209.2766,4421253.054,0
669,439631.4878,4424439.415,440531.1304,4421943.212,0
670,438354.972,4422632.551,442645.783,4419756.594,0
671,437974.0018,4423180.407,441575.3285,4419142.017,0
672,442646.48,4419366.116,441833.7469,4423090.203,0
673,437814.1899,4420583.165,440524.3357,4420612.769,0
674,441601.8062,4421207.851,442518.2963,4422156.792,0
675,440010.4454,4419596.831,439306.5594,4423884.588,0
676,441188.018,4418638.835,440531.554,4422084.472,0
677,439322.4772,4422513.446,440488.8418,4422417.4,0
678,441413.8778,4419499.599,439793.9357,4423076.354,0
679,439241.2096,4423403.624,440737.142,4423634.701,0
680,439738.6909,4421293.847,439341.8588,4421251.967,0
681,438993.9677,4423110.917,442086.1468,4423327.882,0
682,443768.9863,4418905.797,441846.8119,4422927.316,0
683,438188.8154,4422710.595,441482.1159,4420027.36,0
684,438187.3959,4422558.837,444122.2242,4419836.544,0
685,441840.3741,4421177.138,442980.0087,4420183.035,0
686,439221.0503,4420523.387,443598.6951,4418756.755,0
687,440487.2394,4423329.607,443198.6115,4419491.365,0
688,441693.4984,4421702.551,440006.0441,4419526.184,0
689,438431.3753,4424417.065,438045.9581,4424646.667,0
690,442741.5519,4418880.722,443885.1244,4418781.442,0
691,443636.9202,4422478.424,439338.5615,4420944.544,0
692,442689.6867,4424680.847,443639.8558,4419924.195,0
693,440119.8123,4422619.523,440539.7066,4422709.546,0
694,439419.7041,4421131.191,438637.1189,4421298.061,0
695,443957.4458,4418688.386,443750.6025,4418580.507,0
696,439811.1012,4419661.284,442496.3192,4423474.326,0
697,439418.858,4421070.765,440710.9869,4424271.073,0
698,443913.4164,4422982.911,440785.8111,4423651.574,0
699,443824.3849,4419598.455,444012.1791,4423403.169,0
700,443834.8304,4420070.912,439985.4207,4419880.956,0
701,439999.2654,4419886.544,440115.7271,4422196.546,0
702,438207.5499,4419043.527,439811.8147,4420283.902,0
703,439810.719,4419612.794,438887.6578,4423771.464,0
704,441176.0105,4422850.019,439222.5005,4424603.549,0
705,443630.3451,4422687.187,439054.6943,4423654.551,0
706,440905.5124,4422433.13,438184.5609,4420038.818,0
707,441739.8715,4424079.696,439559.0526,4421147.525,0
708,439812.7718,4423080.023,443928.769,4423462.303,0
709,442427.9867,4421145.867,440646.0104,4423587.801,0
710,438720.7762,4422189.258,438215.0615,4420915.085,0
711,442068.0286,4420145.895,438674.3897,4422179.462,0
712,437970.6957,4421319.193,439588.7397,4423061.093,0
713,439797.268,4423396.917,442316.9807,4421162.224,0
714,439565.824,4418716.452,439579.3765,4424424.839,0
715,442873.3657,4418978.114,440055.0333,4423736.971,0
716,441147.2417,4424635.431,439861.4562,4422375.552,0
717,439883.3466,4424308.54,439722.4333,4424490.279,0
718,439750.5131,4422759.397,438384.1665,4421690.969,0
719,442573.5918,4421926.156,443559.9777,4419088.582,0
720,441751.637,4423952.554,438651.3146,4423834.272,0
721,442429.1923,4419419.706,437672.8275,4423352.814,0
722,442658.6603,4419591.288,439325.567,4422342.774,0
723,444078.3523,4419261.037,438287.6363,4421310.324,0
724,439914.6332,4424276.683,442509.0891,4419742.63,0
725,440507.9622,4421253.496,443405.7159,4421562.433,0
726,442722.8856,4424369.528,440203.908,4423425.939,0
727,437923.9052,4424618.358,441450.2594,4419453.937,0
728,444087.5563,4420607.484,440485.9886,4422829.658,0
729,440327.8732,4420028.773,441680.2302,4424530.945,0
730,438365.5424,4422573.168,440901.6989,4422569.699,0
731,439551.5814,4421254.792,439421.769,4421215.782,0
732,440077.7714,4423079.412,439491.2862,4424630.423,0
733,443914.0307,4422163.702,440776.5811,4424280.549,0
734,440288.7515,4421713.039,443356.8397,4421577.323,0
735,441333.2171,4422934.306,440789.0078,4423682.102,0
736,438215.6094,4420919.888,441794.6693,4421194.031,0
737,438612.5942,4420691.57,441173.8614,4421220.342,0
738,438024.4742,4421340.864,443494.8831,4424011.994,0
739,442896.308,4419881.839,442536.9372,4422607.157,0
740,443332.6933,4420419.537,442541.6217,4418677.918,0
741,443286.7003,4423277.091,438478.4603,4422183.323,0
742,441953.4885,4418597.511,439780.6773,4423074.263,0
743,440461.1684,4424145.591,439341.0862,4421595.792,0
744,441354.0342,4418826.929,441707.1146,4424431.945,0
745,443537.5292,4422830.834,439583.152,4418716.314,0
746,440011.2852,4419890.33,442831.5874,4421699.684,0
747,443322.4358,4422707.892,440903.6468,4423877.962,0
748,441968.2175,4422455.165,439814.6449,4419904.735,0
749,443821.4425,4419606.628,437690.835,4420438.056,0
750,439792.7144,4423213.595,440161.0495,4422619.148,0
751,443925.0438,4419269.73,442145.1232,4420141.316,0
752,443654.4868,4419072.862,439228.0227,4423748.909,0
753,439906.0092,4419738.029,437965.1952,4423175.482,0
754,443655.37,4419146.086,443280.2944,4423221.77,0
755,438673.5444,4422173.031,440371.9062,4424558.936,0
756,443132.6149,4420471.737,443585.7601,4418771.317,0
757,439425.1169,4420589.456,437881.4677,4420582.506,0
758,440529.4689,4421706.211,438212.248,4419852.265,0
759,438576.0295,4422477.633,440056.8528,4422303.677,0
760,441825.6577,4421178.156,440444.5999,4421293.163,0
761,442557.7345,4421679.334,439867.8876,4421716.558,0
762,439467.1005,4424659.216,443965.2999,4419269.885,0
763,437598.2281,4421432.798,437593.3167,4421320.91,0
764,442500.8028,4419418.124,440034.2843,4423506.49,0
765,439987.8322,4424223.286,440157.3888,4423789.483,0
766,438325.9242,4422895.764,442677.498,4419888.542,0
767,439179.7651,4420699.366,440452.4281,4424383.964,0
768,443240.4612,4419392.319,438637.3754,4421315.056,0
769,442333.4876,4422568.8,444113.9804,4418871.274,0
770,439334.1386,4420869.69,441060.0863,4421669.396,0
771,441777.1433,4423698.962,439260.6479,4421279.961,0
772,443858.7444,4422164.201,439008.5199,4423122.112,0
773,442980.5689,4422138.419,442133.8707,4424330.974,0
774,442507.6764,4422381.111,438649.0218,4423549.568,0
775,438046.8053,4423177.054,442835.8398,4421979.859,0
776,441059.9227,4421648.209,441209.3021,4422955.042,0
777,439959.2043,4424525.526,443219.158,4423802.517,0
778,443301.2102,4423668.109,442988.9557,4420350.573,0
779,439745.8124,4424359.586,442786.0077,4424203.231,0
780,440523.1046,4420673.799,439330.245,4422178.534,0
781,437702.2837,4420203.163,440432.5749,4422617.712,0
782,441842.2043,4422881.847,442548.5841,4418771.183,0
783,439046.5256,4422197.906,443004.6085,4421863.075,0
784,443250.1822,4418838.086,440787.2506,4419850.723,0
785,437807.2765,4421321.396,443494.7292,4422847.956,0
786,444108.9115,4422904.061,438349.3725,4421308.499,0
787,437695.8577,4420202.659,442460.9207,4418866.955,0
788,442494.4916,4419418.171,438642.2502,4423457.533,0
789,441464.2964,4419420.714,440478.7815,4420765.634,0
790,438224.4328,4420974.14,437802.793,4421812.198,0
791,442242.2339,4421699.772,442797.1672,4418930.468,0
792,443018.9916,4423857.042,438846.2721,4423297.946,0
793,437626.947,4421302.519,443292.2245,4423329.31,0
794,441321.0424,4418822.608,438569.7047,4419446.337,0
795,438304.6953,4419731.625,444042.1204,4423352.893,0
796,439669.9151,4422196.718,443830.0231,4419862.599,0
797,443454.5594,4420971.882,438650.1455,4423629.333,0
798,437969.7509,4423389.393,438613.1505,4422183.976,0
799,444113.2892,4418922.546,443223.9425,4420194.627,0
800,440397.9799,4422618.052,438621.75,4423457.155,0
801,437622.7897,4421222.179,439342.9248,4421289.272,0
802,443315.2118,4420118.357,438135.5221,4420196.973,0
803,443597.8255,4420601.605,438887.9254,4423977.616,0
804,438545.9138,4420778.685,439686.0189,4423086.504,0
805,443160.4188,4423882.769,441850.2666,4422734.56,0
806,439948.5678,4424250.278,443263.7408,4419385.444,0
807,443884.016,4418829.005,440337.6569,4419435.272,0
808,441039.4154,4423008.78,442769.8069,4418940.522,0
